article_id,entity_mention,main_role,predicted_main_role
HI_6.txt,रूस,Antagonist,Antagonist
HI_2.txt,अमेरिका,Innocent,Innocent
HI_201.txt,श्चिमी देश,Antagonist,Innocent
HI_260.txt,यूक्रेन,Protagonist,Protagonist
HI_255.txt,भारतीय विदेश मंत्रालय,Protagonist,Protagonist
HI_303.txt,सवासलेका,Innocent,Antagonist
HI_145.txt,ह्यूस्टन,Innocent,Antagonist
HI_104.txt,भारत,Protagonist,Innocent
HI_206.txt,अमेरिका,Antagonist,Antagonist
HI_191.txt,रूस,Protagonist,Protagonist
HI_1.txt,नरेन्द्र मोदी,Protagonist,Protagonist
HI_332.txt,यूक्रेन,Protagonist,Antagonist
HI_55.txt,जेलसिंकी,Antagonist,Protagonist
HI_90.txt,पश्चिमी देश,Antagonist,Innocent
HI_303.txt,मास्को,Protagonist,Antagonist
HI_170.txt,व्लादिमीर पुतिन,Antagonist,Antagonist
HI_6.txt,ब्रिटेन,Protagonist,Protagonist
HI_46.txt,रूस,Antagonist,Antagonist
HI_187.txt,भारत,Protagonist,Protagonist
HI_94.txt,Reuters,Antagonist,Innocent
HI_162.txt,रूस,Protagonist,Protagonist
HI_278.txt,यूक्रेन,Protagonist,Innocent
HI_208.txt,ग्रामीण परिवार,Innocent,Innocent
HI_23.txt,अमेरिकी,Protagonist,Antagonist
HI_157.txt,भारत,Protagonist,Innocent
HI_52.txt,कीर्ति वर्धन सिंह,Protagonist,Innocent
HI_234.txt,जिले,Innocent,Antagonist
HI_397.txt,रूस,Protagonist,Antagonist
HI_310.txt,उत्तर कोरिया,Protagonist,Innocent
HI_306.txt,यूक्रेन,Protagonist,Innocent
HI_22.txt,कीव,Antagonist,Antagonist
HI_165.txt,सैनिकों,Innocent,Antagonist
HI_383.txt,ट्रंप,Protagonist,Antagonist
HI_37.txt,भारत,Protagonist,Innocent
HI_100.txt,यूक्रेन,Innocent,Innocent
HI_124.txt,जर्मनी,Protagonist,Antagonist
HI_30.txt,चीन,Antagonist,Innocent
HI_23.txt,यूक्रेन,Innocent,Innocent
HI_389.txt,रूस,Protagonist,Innocent
HI_65.txt,अमेरिका,Antagonist,Antagonist
HI_55.txt,पुतिन,Innocent,Protagonist
HI_170.txt,यूक्रेन,Protagonist,Antagonist
HI_117.txt,नाइजीरिया,Innocent,Antagonist
HI_70.txt,कतर,Protagonist,Protagonist
HI_115.txt,यूक्रेन,Antagonist,Antagonist
HI_42.txt,नेपाली/गोरखा एजेंट,Antagonist,Innocent
HI_53.txt,यूक्रेन,Protagonist,Innocent
HI_211.txt,पृथ्वी,Innocent,Innocent
HI_66.txt,अमेरिका,Antagonist,Antagonist
HI_117.txt,मास्को,Antagonist,Innocent
HI_206.txt,रूस,Protagonist,Protagonist
HI_385.txt,यूक्रन,Protagonist,Innocent
HI_117.txt,अरब,Protagonist,Innocent
HI_301.txt,यूक्रेन,Protagonist,Innocent
HI_55.txt,USSR,Innocent,Protagonist
HI_281.txt,यूक्रेन,Protagonist,Antagonist
HI_264.txt,सेरेब्रियांका,Innocent,Protagonist
HI_45.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_153.txt,रुबिज़ने,Innocent,Protagonist
HI_210.txt,मानव जीवन,Innocent,Antagonist
HI_303.txt,कु‌र्स्क,Innocent,Antagonist
HI_115.txt,यूक्रेन,Antagonist,Protagonist
HI_323.txt,यूक्रेन,Protagonist,Antagonist
HI_323.txt,ज़ेलेंस्की,Protagonist,Innocent
HI_244.txt,जो बाइडेन,Antagonist,Innocent
HI_197.txt,यूक्रेनी सेना,Protagonist,Antagonist
HI_287.txt,भारत,Protagonist,Innocent
HI_286.txt,उत्तर कोरिया,Protagonist,Antagonist
HI_79.txt,कीव,Protagonist,Antagonist
HI_142.txt,संतोष कुमार मल्ल,Protagonist,Protagonist
HI_6.txt,नाटो,Antagonist,Antagonist
HI_46.txt,भारत,Protagonist,Antagonist
HI_103.txt,अमेरिका,Antagonist,Innocent
HI_30.txt,विक्टर ओरबान,Protagonist,Antagonist
HI_231.txt,लद्दाख,Innocent,Innocent
HI_386.txt,रूस,Antagonist,Antagonist
HI_84.txt,भारत,Protagonist,Protagonist
HI_46.txt,यूक्रेन,Innocent,Antagonist
HI_116.txt,जर्मनी,Antagonist,Antagonist
HI_228.txt,यूक्रेन,Protagonist,Protagonist
HI_89.txt,अमेरिका,Antagonist,Innocent
HI_44.txt,पुतिन,Protagonist,Protagonist
HI_307.txt,चोए सोन हुई,Protagonist,Innocent
HI_129.txt,वन विभाग,Protagonist,Protagonist
HI_234.txt,राजस्थान,Innocent,Innocent
HI_30.txt,यूरोपीय संघ,Antagonist,Innocent
HI_197.txt,रूसी,Innocent,Innocent
HI_94.txt,रूस,Antagonist,Innocent
HI_397.txt,नाटो,Antagonist,Innocent
HI_117.txt,अफ्रीकी राज्यों,Innocent,Antagonist
HI_333.txt,यूक्रेन,Antagonist,Antagonist
HI_208.txt,अनुसूचित जाति,Innocent,Protagonist
HI_219.txt,ऑस्ट्रेलिया,Protagonist,Antagonist
HI_113.txt,विक्टर यानुकोविच,Antagonist,Antagonist
HI_201.txt,मोदी,Protagonist,Innocent
HI_222.txt,मोदी,Protagonist,Protagonist
HI_66.txt,नागरिक उड्डयन क्षेत्र,Innocent,Innocent
HI_23.txt,रूसी सैनिकों,Innocent,Protagonist
HI_226.txt,वोलोदिमिर जेलेंस्की,Protagonist,Antagonist
HI_70.txt,यूएई,Protagonist,Protagonist
HI_175.txt,रूसी सैनिक,Antagonist,Protagonist
HI_52.txt,रूसी,Antagonist,Protagonist
HI_91.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_7.txt,शुरू,Antagonist,Protagonist
HI_340.txt,मरीना मिरोन,Protagonist,Antagonist
HI_170.txt,वोलोदिमीर जेलेंस्की,Protagonist,Protagonist
HI_48.txt,वैगनर लड़ाकों,Protagonist,Antagonist
HI_175.txt,रूसी,Antagonist,Antagonist
HI_253.txt,उलरिच कुहेन,Protagonist,Innocent
HI_380.txt,यूक्रेन,Protagonist,Antagonist
HI_123.txt,चीन,Antagonist,Antagonist
HI_207.txt,एआईटीयूसी,Protagonist,Innocent
HI_329.txt,लांज़ा,Antagonist,Antagonist
HI_314.txt,ट्रंप,Protagonist,Protagonist
HI_66.txt,अमेरिका,Innocent,Antagonist
HI_207.txt,वक्ताओं,Protagonist,Protagonist
HI_395.txt,नाटो देशों,Protagonist,Innocent
HI_99.txt,पेस्कोव,Protagonist,Protagonist
HI_358.txt,भारत,Protagonist,Protagonist
HI_106.txt,उत्तर कोरिया,Innocent,Antagonist
HI_320.txt,यूक्रेन,Innocent,Innocent
HI_274.txt,पूर्वी यूक्रेन,Innocent,Antagonist
HI_313.txt,डॉक्टर,Innocent,Antagonist
HI_266.txt,पश्चिमी देशों,Protagonist,Antagonist
HI_60.txt,भारत,Antagonist,Antagonist
HI_273.txt,उत्तर कोरिया,Antagonist,Protagonist
HI_55.txt,यूक्रेन,Antagonist,Antagonist
HI_113.txt,विद्रोहियों,Antagonist,Antagonist
HI_112.txt,यूक्रेनी सेना,Antagonist,Innocent
HI_283.txt,यूक्रेन,Innocent,Antagonist
HI_387.txt,वलोडिमिर ज़ेलेंस्की,Protagonist,Protagonist
HI_256.txt,ब्रिटेन,Protagonist,Antagonist
HI_266.txt,किम जोंग,Antagonist,Antagonist
HI_386.txt,अमेरिका,Antagonist,Protagonist
HI_392.txt,अमेरिकी प्रशासन,Protagonist,Antagonist
HI_46.txt,यूक्रेन,Innocent,Protagonist
HI_124.txt,जेलेंस्की,Protagonist,Innocent
HI_25.txt,पुतिन,Protagonist,Antagonist
HI_116.txt,पुतिन,Antagonist,Antagonist
HI_387.txt,डोनाल्ड ट्रम्प,Protagonist,Innocent
HI_329.txt,ट्रंप प्रशासन,Protagonist,Innocent
HI_219.txt,अमेरिका,Protagonist,Protagonist
HI_273.txt,रूसी सेना,Protagonist,Protagonist
HI_335.txt,मुल्कों,Protagonist,Antagonist
HI_252.txt,संयुक्त राष्ट्र,Protagonist,Protagonist
HI_22.txt,यूक्रेन,Protagonist,Antagonist
HI_2.txt,पुतिन,Innocent,Protagonist
HI_309.txt,मॉस्को,Protagonist,Innocent
HI_138.txt,प्रधानमंत्री मोदी,Protagonist,Antagonist
HI_77.txt,रूस,Antagonist,Antagonist
HI_314.txt,भारत,Protagonist,Protagonist
HI_308.txt,मॉस्को,Protagonist,Antagonist
HI_257.txt,रामेंस्कोए,Innocent,Innocent
HI_113.txt,क्रीमिया,Innocent,Antagonist
HI_208.txt,भीम,Protagonist,Antagonist
HI_275.txt,रणधीर जायसवाल,Protagonist,Antagonist
HI_307.txt,प्योंगयांग,Protagonist,Innocent
HI_318.txt,चीन,Antagonist,Innocent
HI_386.txt,लोगों,Innocent,Antagonist
HI_68.txt,रूस की सेना,Antagonist,Antagonist
HI_55.txt,अमेरिका,Antagonist,Antagonist
HI_171.txt,रूस,Antagonist,Antagonist
HI_399.txt,रूस,Antagonist,Antagonist
HI_233.txt,साइंटिस्ट,Protagonist,Protagonist
HI_246.txt,हथियार डिपो,Innocent,Antagonist
HI_390.txt,जो बाइडेन,Protagonist,Innocent
HI_235.txt,दुनिया,Innocent,Antagonist
HI_50.txt,केंद्र सरकार,Protagonist,Antagonist
HI_118.txt,मोल्दोवा,Protagonist,Protagonist
HI_50.txt,गगनदीप सिंह,Innocent,Antagonist
HI_287.txt,ग्लासगो,Protagonist,Innocent
HI_23.txt,यूरोप,Innocent,Antagonist
HI_339.txt,ब्रायन लांज़ा,Protagonist,Innocent
HI_45.txt,वादिम क्रासिकोव,Antagonist,Antagonist
HI_388.txt,यूक्रेन,Protagonist,Antagonist
HI_227.txt,यूक्रेन की सेना,Protagonist,Antagonist
HI_124.txt,राष्ट्रपति पुतिन,Antagonist,Antagonist
HI_305.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_9.txt,रूस,Protagonist,Antagonist
HI_42.txt,चरणजीत सिंह,Antagonist,Protagonist
HI_273.txt,पेस्कोव,Protagonist,Antagonist
HI_321.txt,नेटो,Protagonist,Innocent
HI_326.txt,नेटो,Protagonist,Antagonist
HI_197.txt,पूर्वी यूक्रेन,Innocent,Antagonist
HI_336.txt,हेमिल,Innocent,Antagonist
HI_323.txt,रूस,Protagonist,Antagonist
HI_112.txt,यूक्रेन,Antagonist,Antagonist
HI_100.txt,भारत,Protagonist,Innocent
HI_258.txt,रूस,Protagonist,Innocent
HI_378.txt,पुतिन,Antagonist,Antagonist
HI_254.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_54.txt,रूस,Protagonist,Antagonist
HI_229.txt,रूसी रक्षा मंत्रालय,Protagonist,Antagonist
HI_49.txt,रूस,Antagonist,Antagonist
HI_324.txt,यूक्रेन,Antagonist,Innocent
HI_217.txt,जेलेंस्की,Antagonist,Antagonist
HI_7.txt,रूस,Antagonist,Antagonist
HI_70.txt,पश्चिमी देश,Antagonist,Antagonist
HI_321.txt,यूक्रेन,Protagonist,Antagonist
HI_6.txt,रूस,Antagonist,Antagonist
HI_182.txt,अमेरिका,Antagonist,Antagonist
HI_123.txt,भारत,Protagonist,Protagonist
HI_70.txt,मुसलमानों,Innocent,Antagonist
HI_187.txt,नाटो,Antagonist,Antagonist
HI_167.txt,यूक्रेन,Innocent,Protagonist
HI_53.txt,ब्राजील,Protagonist,Antagonist
HI_60.txt,भारत सरकार,Innocent,Innocent
HI_321.txt,दोनेत्स्क,Innocent,Antagonist
HI_123.txt,चीन,Antagonist,Protagonist
HI_102.txt,अस्पताल,Innocent,Antagonist
HI_127.txt,वोलोदिमीर जेलेंस्की,Antagonist,Protagonist
HI_223.txt,कोरिया,Antagonist,Innocent
HI_327.txt,यूक्रेन,Protagonist,Innocent
HI_197.txt,पुतिन,Antagonist,Antagonist
HI_174.txt,उत्तर कोरियाई,Antagonist,Antagonist
HI_279.txt,ईरान,Antagonist,Antagonist
HI_195.txt,मास्को,Protagonist,Innocent
HI_106.txt,अमेरिका,Antagonist,Antagonist
HI_290.txt,फ्राइडेरिक ओटो,Protagonist,Innocent
HI_188.txt,अमेरिका,Antagonist,Innocent
HI_252.txt,यूक्रेन,Protagonist,Protagonist
HI_283.txt,बच्चे,Innocent,Antagonist
HI_304.txt,रूस,Antagonist,Antagonist
HI_3.txt,पॉल व्हेलन,Antagonist,Innocent
HI_272.txt,चरमपंथ,Antagonist,Innocent
HI_56.txt,NATO,Antagonist,Innocent
HI_161.txt,पश्चिम,Antagonist,Antagonist
HI_377.txt,दिमित्री पेसकोव,Protagonist,Protagonist
HI_309.txt,उत्तर कोरिया,Antagonist,Innocent
HI_248.txt,बच्ची,Innocent,Antagonist
HI_13.txt,अमेरिका,Protagonist,Innocent
HI_53.txt,यूक्रेन,Protagonist,Innocent
HI_239.txt,लैंसडाउन,Innocent,Innocent
HI_78.txt,पोल्टावा,Innocent,Innocent
HI_225.txt,जेलेंस्की,Protagonist,Antagonist
HI_48.txt,वैगनर लड़ाकों,Innocent,Antagonist
HI_228.txt,कीव,Innocent,Antagonist
HI_201.txt,चीन,Antagonist,Antagonist
HI_91.txt,कुर्स्क,Innocent,Antagonist
HI_185.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_173.txt,अमेरिका,Antagonist,Innocent
HI_123.txt,चीन,Antagonist,Antagonist
HI_153.txt,क्रेमिना,Innocent,Antagonist
HI_270.txt,अजीत डोभाल,Protagonist,Innocent
HI_252.txt,ICRC,Protagonist,Protagonist
HI_105.txt,रूसी सैनिक,Antagonist,Antagonist
HI_314.txt,अल्पसंख्यकों,Innocent,Antagonist
HI_259.txt,कीव,Innocent,Innocent
HI_113.txt,प्रदर्शनकारी,Innocent,Antagonist
HI_197.txt,कुर्स्क,Innocent,Innocent
HI_246.txt,रूसी सेना,Protagonist,Antagonist
HI_390.txt,रूस,Antagonist,Innocent
HI_108.txt,ट्रंप,Protagonist,Antagonist
HI_226.txt,खारकीव,Innocent,Antagonist
HI_133.txt,हिमालयन मोनाल,Innocent,Protagonist
HI_313.txt,यूक्रेन,Innocent,Antagonist
HI_46.txt,रूस,Antagonist,Protagonist
HI_235.txt,सूडान,Innocent,Antagonist
HI_117.txt,रूस,Antagonist,Innocent
HI_303.txt,बेलगोरोद,Innocent,Antagonist
HI_289.txt,वैलेरी मैसन-डेलोमोट,Protagonist,Innocent
HI_316.txt,पाकिस्तान,Antagonist,Innocent
HI_164.txt,पश्चिमी देशों,Protagonist,Innocent
HI_282.txt,एस जयशंकर,Protagonist,Innocent
HI_48.txt,माली की आर्मी,Protagonist,Antagonist
HI_86.txt,यूक्रेन,Innocent,Innocent
HI_136.txt,एयरलाइन केएलएम,Antagonist,Innocent
HI_280.txt,ज़ेलेंस्की,Protagonist,Protagonist
HI_211.txt,ExxonMobilजो,Antagonist,Innocent
HI_33.txt,वेस्टर्न मिलिट्री डिस्ट्रिक्ट,Innocent,Antagonist
HI_249.txt,अमेरिका,Antagonist,Antagonist
HI_275.txt,रूस,Protagonist,Antagonist
HI_102.txt,यूक्रेन,Innocent,Antagonist
HI_117.txt,चीन,Antagonist,Innocent
HI_301.txt,ट्रंप,Protagonist,Antagonist
HI_325.txt,यूक्रेनी लोग,Innocent,Innocent
HI_332.txt,पुतिन,Antagonist,Innocent
HI_197.txt,वलोडोमिर जेलेंस्की,Protagonist,Antagonist
HI_307.txt,अमेरिका,Antagonist,Antagonist
HI_252.txt,रूस,Antagonist,Protagonist
HI_225.txt,यूक्रेनी सैनिकों,Protagonist,Antagonist
HI_100.txt,मोदी,Protagonist,Protagonist
HI_118.txt,रूस,Antagonist,Protagonist
HI_24.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_3.txt,इवान गेर्शकोविच,Innocent,Antagonist
HI_317.txt,अमेरिका,Protagonist,Antagonist
HI_61.txt,रूस,Antagonist,Innocent
HI_69.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_193.txt,क्वाड नेताओं,Protagonist,Protagonist
HI_299.txt,पैसिफिक वॉकर सर्कुलेशन,Antagonist,Innocent
HI_397.txt,यूक्रेन,Innocent,Innocent
HI_391.txt,नाटो,Antagonist,Innocent
HI_164.txt,राष्ट्रपति जेलेंस्की,Protagonist,Antagonist
HI_279.txt,व्हाइट हाउस,Protagonist,Antagonist
HI_127.txt,वासिली नेबेंजिया,Antagonist,Protagonist
HI_70.txt,रूस,Antagonist,Innocent
HI_393.txt,कीव,Protagonist,Innocent
HI_282.txt,वोलोदीमीर ज़ेलेंस्की,Protagonist,Innocent
HI_61.txt,फाइनेंशियल टाइम्स,Antagonist,Antagonist
HI_49.txt,अलसू कुर्माशेवा,Antagonist,Protagonist
HI_385.txt,बाइडेन प्रशासन,Protagonist,Antagonist
HI_44.txt,रूस,Antagonist,Protagonist
HI_322.txt,अमेरिका,Protagonist,Antagonist
HI_155.txt,चीन,Antagonist,Antagonist
HI_89.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_116.txt,सोवियत संघ,Antagonist,Antagonist
HI_78.txt,यूक्रेन,Innocent,Antagonist
HI_336.txt,रूस,Protagonist,Antagonist
HI_117.txt,कादिरोव,Antagonist,Innocent
HI_49.txt,रूस,Antagonist,Antagonist
HI_8.txt,रूस,Antagonist,Antagonist
HI_394.txt,ब्लिंकन,Protagonist,Antagonist
HI_258.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_393.txt,नॉर्थ कोरिया,Antagonist,Innocent
HI_77.txt,जेलेंस्की,Protagonist,Antagonist
HI_181.txt,रूस,Antagonist,Antagonist
HI_179.txt,भारतीय विदेश मंत्रालय,Protagonist,Antagonist
HI_353.txt,ट्रंप,Protagonist,Antagonist
HI_117.txt,नागरिक उड्डयन क्षेत्र,Innocent,Innocent
HI_286.txt,योनहाप,Protagonist,Innocent
HI_79.txt,यूक्रेन,Antagonist,Antagonist
HI_284.txt,रूसी राजनयिकों,Antagonist,Antagonist
HI_262.txt,अधिकारी,Innocent,Antagonist
HI_116.txt,ब्रिटेन,Antagonist,Antagonist
HI_401.txt,बाइडेन,Antagonist,Antagonist
HI_253.txt,रूस,Protagonist,Innocent
HI_118.txt,हंगरी,Protagonist,Protagonist
HI_89.txt,भारत,Protagonist,Protagonist
HI_305.txt,यूक्रेनी सैनिकों,Protagonist,Innocent
HI_252.txt,यूक्रेन की सेना,Protagonist,Protagonist
HI_357.txt,बाइडन,Antagonist,Protagonist
HI_383.txt,वलोडिमिर जेलेंस्की,Protagonist,Antagonist
HI_399.txt,डोनाल्ड ट्रंप,Protagonist,Antagonist
HI_308.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_286.txt,यूक्रेन,Innocent,Antagonist
HI_113.txt,रूस,Antagonist,Innocent
HI_66.txt,यूरोपीय देश,Innocent,Antagonist
HI_89.txt,मोदी,Protagonist,Protagonist
HI_33.txt,यूक्रेन,Antagonist,Antagonist
HI_113.txt,जो बाइडेन,Protagonist,Innocent
HI_277.txt,जेलेंस्की,Protagonist,Antagonist
HI_73.txt,रूस,Antagonist,Antagonist
HI_268.txt,यूक्रेन,Innocent,Innocent
HI_246.txt,यूक्रेन,Antagonist,Antagonist
HI_101.txt,मोदी,Antagonist,Antagonist
HI_395.txt,रूस,Antagonist,Antagonist
HI_155.txt,रूस,Antagonist,Antagonist
HI_245.txt,कीअर स्टॉर्मर,Protagonist,Antagonist
HI_339.txt,ज़ेलेंस्की,Antagonist,Antagonist
HI_226.txt,अमेरिका,Antagonist,Antagonist
HI_55.txt,पुतिन,Protagonist,Protagonist
HI_190.txt,मोदी,Protagonist,Antagonist
HI_310.txt,किम जोंग,Protagonist,Innocent
HI_206.txt,अमेरिकी सिस्टम,Antagonist,Innocent
HI_60.txt,रूस,Antagonist,Antagonist
HI_394.txt,बाइेडन प्रशासन,Protagonist,Antagonist
HI_394.txt,जो बाइडेन,Protagonist,Innocent
HI_249.txt,यूक्रेन,Innocent,Antagonist
HI_46.txt,चीन,Protagonist,Innocent
HI_29.txt,दागेस्तान,Innocent,Antagonist
HI_262.txt,डोनबास,Innocent,Antagonist
HI_349.txt,ट्रंप,Protagonist,Antagonist
HI_100.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_258.txt,यूक्रेनी सेना,Protagonist,Protagonist
HI_273.txt,ब्रिटिश खु़फिया एजेंसी,Antagonist,Antagonist
HI_21.txt,पुतिन,Protagonist,Protagonist
HI_314.txt,जो बाइडन,Antagonist,Innocent
HI_249.txt,रूस,Antagonist,Antagonist
HI_118.txt,यूक्रेन,Innocent,Protagonist
HI_195.txt,एस. जयशंकर,Protagonist,Innocent
HI_187.txt,भारत,Protagonist,Antagonist
HI_261.txt,एयर डिफ़ेंस यूनिट,Protagonist,Innocent
HI_316.txt,मोदी,Protagonist,Innocent
HI_3.txt,अलसु कुर्माशेवा,Innocent,Innocent
HI_328.txt,यूक्रेन,Innocent,Antagonist
HI_286.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_32.txt,रूस,Antagonist,Protagonist
HI_201.txt,अमेरिका,Antagonist,Protagonist
HI_36.txt,यूक्रेन,Innocent,Antagonist
HI_157.txt,रूस,Protagonist,Innocent
HI_42.txt,सरकार,Antagonist,Antagonist
HI_393.txt,वाशिंगटन,Protagonist,Innocent
HI_228.txt,जो बाइडेन,Protagonist,Protagonist
HI_132.txt,वायुमंडल,Innocent,Antagonist
HI_111.txt,रूस,Protagonist,Protagonist
HI_316.txt,भारत,Protagonist,Protagonist
HI_3.txt,वादिम,Antagonist,Innocent
HI_371.txt,जो बाडेन,Antagonist,Innocent
HI_388.txt,पश्चिम,Antagonist,Antagonist
HI_312.txt,बिडेन,Antagonist,Antagonist
HI_113.txt,रूस,Antagonist,Innocent
HI_254.txt,युवक,Innocent,Antagonist
HI_117.txt,ताजिकिस्तान,Innocent,Antagonist
HI_2.txt,पश्चिमी नेताओं,Antagonist,Protagonist
HI_3.txt,अमेरिका,Protagonist,Antagonist
HI_278.txt,कीव,Innocent,Innocent
HI_273.txt,क्रेनी सेना के इंटेलिजेंस सूत्रों,Protagonist,Innocent
HI_7.txt,भारत,Protagonist,Protagonist
HI_70.txt,इंडोनेशिया,Protagonist,Antagonist
HI_396.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_166.txt,वालेरी स्टावित्स्की,Antagonist,Antagonist
HI_101.txt,भारत,Protagonist,Innocent
HI_225.txt,मायकोला ओलेशचुक,Protagonist,Antagonist
HI_124.txt,जेलेंस्की,Protagonist,Innocent
HI_263.txt,रणधीर जायसवाल,Protagonist,Antagonist
HI_249.txt,ट्रंप,Protagonist,Innocent
HI_279.txt,सर कीएर स्टार्मर,Protagonist,Innocent
HI_164.txt,पश्चिमी देशों,Protagonist,Innocent
HI_256.txt,अमेरिका,Antagonist,Antagonist
HI_391.txt,ट्रंप,Protagonist,Innocent
HI_27.txt,प्रधानमंत्री,Antagonist,Antagonist
HI_282.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_181.txt,भारत,Protagonist,Antagonist
HI_392.txt,जेलेंस्की,Protagonist,Antagonist
HI_117.txt,श्रीलंका,Innocent,Innocent
HI_311.txt,मार्क रूट,Protagonist,Protagonist
HI_282.txt,बाइडन,Protagonist,Protagonist
HI_133.txt,पक्षी प्रजातियां,Innocent,Innocent
HI_175.txt,अलेक्जेंड्रोव्का बस्ती,Innocent,Antagonist
HI_161.txt,नाटो गठबंधन,Antagonist,Innocent
HI_87.txt,यूक्रेन,Innocent,Innocent
HI_312.txt,मोदी,Protagonist,Antagonist
HI_96.txt,अमेरिका,Antagonist,Antagonist
HI_279.txt,अमेरिका,Protagonist,Innocent
HI_45.txt,व्लादीमिर पुतिन,Antagonist,Innocent
HI_383.txt,जेलेंस्की,Protagonist,Antagonist
HI_252.txt,कुर्स्क,Innocent,Protagonist
HI_45.txt,व्लादिमीर पुतिन,Antagonist,Antagonist
HI_331.txt,यूक्रेन,Protagonist,Innocent
HI_54.txt,नाटो,Antagonist,Antagonist
HI_70.txt,तुर्की,Antagonist,Innocent
HI_206.txt,एडवर्ड,Protagonist,Protagonist
HI_72.txt,मॉस्को,Antagonist,Antagonist
HI_222.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_304.txt,सैनिकों,Antagonist,Antagonist
HI_201.txt,नरेन्द्र मोदी,Protagonist,Protagonist
HI_102.txt,पोलटावा,Innocent,Protagonist
HI_375.txt,रूसी सेना,Antagonist,Antagonist
HI_216.txt,नाटो,Antagonist,Antagonist
HI_301.txt,वोलोदिमीर जेलेंस्की,Antagonist,Antagonist
HI_383.txt,रूस,Antagonist,Antagonist
HI_275.txt,रॉयटर्स,Antagonist,Antagonist
HI_319.txt,क्राइमिया,Innocent,Innocent
HI_187.txt,मोदी,Protagonist,Protagonist
HI_193.txt,किशिदा,Protagonist,Protagonist
HI_197.txt,यूक्रेनियों,Protagonist,Antagonist
HI_301.txt,सहयोगियों,Protagonist,Innocent
HI_116.txt,अमेरिका,Antagonist,Antagonist
HI_321.txt,पश्चिमी देशों,Protagonist,Innocent
HI_317.txt,भारत,Protagonist,Innocent
HI_112.txt,यूक्रेन,Antagonist,Protagonist
HI_86.txt,ब्राजील,Protagonist,Antagonist
HI_22.txt,यूक्रेन,Protagonist,Antagonist
HI_333.txt,रूस,Innocent,Innocent
HI_113.txt,यूक्रेन,Protagonist,Antagonist
HI_399.txt,अमेरिका,Antagonist,Antagonist
HI_304.txt,जेलेंस्की,Protagonist,Antagonist
HI_301.txt,वोलोदिमीर जेलेंस्की,Protagonist,Innocent
HI_14.txt,अलसु कुर्माशेवा,Antagonist,Innocent
HI_361.txt,रूस,Innocent,Antagonist
HI_23.txt,यूक्रेन,Protagonist,Protagonist
HI_394.txt,यूक्रेन,Protagonist,Innocent
HI_232.txt,यूएन,Protagonist,Innocent
HI_314.txt,ट्रंप,Protagonist,Innocent
HI_92.txt,रूस,Protagonist,Antagonist
HI_49.txt,इवान गेर्शकोविच,Antagonist,Protagonist
HI_314.txt,जो बाइडन,Antagonist,Antagonist
HI_355.txt,अमेरिका,Protagonist,Protagonist
HI_320.txt,अमेरिका,Protagonist,Innocent
HI_330.txt,रूस,Protagonist,Antagonist
HI_153.txt,रूसी सेना,Antagonist,Protagonist
HI_277.txt,वोलोदिमीर जेलेंस्की,Protagonist,Innocent
HI_208.txt,वन गुर्जरों,Innocent,Protagonist
HI_360.txt,यूक्रेन,Antagonist,Innocent
HI_41.txt,अमेरिका,Innocent,Antagonist
HI_89.txt,मोदी,Protagonist,Innocent
HI_321.txt,ज़ेलेंस्की,Protagonist,Innocent
HI_229.txt,यूक्रेन,Protagonist,Innocent
HI_210.txt,मनुष्य,Antagonist,Antagonist
HI_64.txt,आईसीसी,Protagonist,Protagonist
HI_66.txt,मास्को,Antagonist,Innocent
HI_202.txt,रूसी सेना,Antagonist,Antagonist
HI_118.txt,महिलाएं,Innocent,Protagonist
HI_32.txt,भारत,Antagonist,Antagonist
HI_23.txt,अमेरिका,Antagonist,Innocent
HI_388.txt,अमेरिका,Antagonist,Protagonist
HI_103.txt,पुतिन,Protagonist,Innocent
HI_100.txt,जेलेंस्की,Protagonist,Protagonist
HI_46.txt,यूक्रेन,Innocent,Antagonist
HI_77.txt,वोलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_77.txt,रूसी सेना,Antagonist,Antagonist
HI_325.txt,ट्रंप,Protagonist,Innocent
HI_281.txt,सदस्य,Protagonist,Antagonist
HI_212.txt,वोल्डिमीर जेलेंस्की,Protagonist,Antagonist
HI_262.txt,उत्तर कोरिया की सेना,Antagonist,Antagonist
HI_203.txt,ISIS,Antagonist,Innocent
HI_1.txt,राष्ट्रपति पुतिन,Protagonist,Innocent
HI_266.txt,कीव,Innocent,Innocent
